Id,MedVal
12665,0.92
12666,1.423
12667,1.382
12668,4.541
12669,5.00001
12670,1.125
12671,2.5
12672,1.557
12673,1.528
12674,1.274
12675,1.029
12676,2.241
12677,0.987
12678,3.39
12679,3.455
12680,1.427
12681,3.656
12682,0.425
12683,0.927
12684,3.185
12685,1.917
12686,1.194
12687,2.651
12688,1.385
12689,2.815
12690,1.785
12691,5.00001
12692,1.607
12693,1.704
12694,1.618
12695,2.009
12696,1.04
12697,2.543
12698,5.00001
12699,4.956
12700,2.231
12701,4.5
12702,3.167
12703,3.71
12704,1.74
12705,2.645
12706,3.55
12707,3.5
12708,1.225
12709,2.045
12710,1.0
12711,2.329
12712,1.125
12713,1.83
12714,4.096
12715,2.292
12716,2.043
12717,1.733
12718,1.064
12719,1.134
12720,3.052
12721,3.964
12722,1.304
12723,2.58
12724,1.188
12725,3.258
12726,3.339
12727,1.532
12728,2.411
12729,2.055
12730,2.344
12731,5.00001
12732,1.618
12733,1.161
12734,0.691
12735,1.676
12736,0.766
12737,1.911
12738,1.104
12739,1.785
12740,3.689
12741,1.345
12742,2.737
12743,1.575
12744,0.468
12745,3.862
12746,3.285
12747,1.434
12748,2.68
12749,1.336
12750,2.161
12751,0.967
12752,0.697
12753,5.00001
12754,3.731
12755,2.0
12756,1.181
12757,1.475
12758,1.431
12759,3.357
12760,0.677
12761,2.33
12762,1.067
12763,1.186
12764,1.834
12765,3.026
12766,2.273
12767,2.796
12768,0.84
12769,3.35
12770,0.608
12771,1.883
12772,1.66
12773,1.107
12774,0.675
12775,1.013
12776,2.237
12777,0.517
12778,2.656
12779,2.476
12780,2.823
12781,1.397
12782,1.089
12783,1.907
12784,3.373
12785,1.08
12786,2.159
12787,1.623
12788,1.563
12789,1.563
12790,1.772
12791,5.00001
12792,2.764
12793,4.047
12794,1.459
12795,0.929
12796,1.724
12797,1.257
12798,2.667
12799,0.914
12800,1.826
12801,0.875
12802,4.5
12803,1.409
12804,2.324
12805,2.605
12806,2.351
12807,1.739
12808,1.438
12809,1.133
12810,3.615
12811,4.058
12812,1.819
12813,4.065
12814,4.471
12815,0.663
12816,1.438
12817,1.07
12818,4.0
12819,0.689
12820,0.813
12821,1.922
12822,1.594
12823,0.833
12824,3.074
12825,5.00001
12826,2.241
12827,5.00001
12828,0.808
12829,0.768
12830,2.136
12831,1.75
12832,2.389
12833,2.567
12834,5.00001
12835,0.858
12836,5.00001
12837,1.982
12838,0.932
12839,2.181
12840,1.917
12841,5.00001
12842,1.276
12843,1.434
12844,0.992
12845,1.271
12846,1.516
12847,3.184
12848,0.951
12849,3.418
12850,2.672
12851,2.794
12852,0.914
12853,2.375
12854,2.387
12855,2.115
12856,0.866
12857,2.308
12858,1.583
12859,2.201
12860,0.87
12861,2.143
12862,2.109
12863,2.715
12864,0.679
12865,1.0
12866,2.0
12867,1.413
12868,3.734
12869,1.272
12870,2.133
12871,1.232
12872,2.875
12873,2.863
12874,2.263
12875,2.656
12876,2.317
12877,0.969
12878,1.872
12879,1.642
12880,0.985
12881,1.895
12882,2.929
12883,1.625
12884,2.247
12885,5.00001
12886,3.87
12887,2.104
12888,0.668
12889,1.388
12890,1.719
12891,2.109
12892,1.292
12893,0.953
12894,5.00001
12895,1.452
12896,1.066
12897,2.269
12898,1.615
12899,0.448
12900,3.247
12901,1.457
12902,3.0
12903,1.366
12904,2.139
12905,1.975
12906,1.759
12907,1.036
12908,1.403
12909,3.692
12910,2.464
12911,1.0
12912,1.833
12913,1.724
12914,4.173
12915,2.545
12916,0.535
12917,1.098
12918,0.996
12919,1.88
12920,2.051
12921,2.401
12922,1.25
12923,0.621
12924,1.695
12925,1.25
12926,0.535
12927,0.673
12928,2.5
12929,1.098
12930,1.214
12931,2.671
12932,1.692
12933,2.737
12934,3.407
12935,3.623
12936,0.75
12937,1.198
12938,1.908
12939,0.623
12940,1.375
12941,2.881
12942,4.577
12943,1.098
12944,2.359
12945,2.318
12946,2.444
12947,3.48
12948,0.69
12949,1.878
12950,3.659
12951,1.308
12952,3.477
12953,2.081
12954,0.982
12955,2.146
12956,0.842
12957,0.771
12958,5.00001
12959,1.162
12960,0.713
12961,2.258
12962,1.807
12963,1.089
12964,0.704
12965,0.95
12966,0.652
12967,2.948
12968,3.5
12969,1.625
12970,2.005
12971,2.263
12972,1.365
12973,2.451
12974,1.051
12975,1.393
12976,1.083
12977,1.774
12978,2.414
12979,1.546
12980,0.732
12981,1.188
12982,0.864
12983,1.31
12984,2.163
12985,1.308
12986,1.917
12987,1.5
12988,0.992
12989,2.96
12990,1.654
12991,5.00001
12992,1.338
12993,2.031
12994,0.892
12995,0.743
12996,2.166
12997,1.75
12998,1.91
12999,2.509
13000,0.759
13001,2.929
13002,1.384
13003,0.715
13004,1.938
13005,1.737
13006,1.609
13007,1.213
13008,0.891
13009,5.00001
13010,1.439
13011,2.625
13012,0.58
13013,1.498
13014,1.038
13015,1.821
13016,1.813
13017,1.355
13018,1.013
13019,1.288
13020,1.378
13021,5.00001
13022,3.294
13023,1.25
13024,0.756
13025,3.108
13026,0.654
13027,1.51
13028,1.48
13029,1.865
13030,2.302
13031,1.458
13032,3.605
13033,1.783
13034,2.776
13035,2.694
13036,1.694
13037,1.723
13038,1.641
13039,3.447
13040,4.007
13041,1.929
13042,3.677
13043,2.878
13044,0.14999
13045,2.691
13046,2.487
13047,3.572
13048,1.865
13049,0.589
13050,1.178
13051,0.729
13052,2.478
13053,1.633
13054,2.143
13055,5.00001
13056,1.899
13057,1.741
13058,1.322
13059,3.238
13060,1.458
13061,1.684
13062,1.624
13063,0.557
13064,5.00001
13065,2.5
13066,1.207
13067,5.00001
13068,5.00001
13069,0.786
13070,3.813
13071,1.288
13072,0.714
13073,4.947
13074,4.922
13075,3.281
13076,1.536
13077,4.137
13078,1.639
13079,1.475
13080,2.446
13081,3.125
13082,0.828
13083,1.919
13084,0.73
13085,0.775
13086,2.905
13087,2.707
13088,1.116
13089,5.00001
13090,3.333
13091,2.426
13092,2.17
13093,0.71
13094,1.505
13095,2.529
13096,2.849
13097,0.942
13098,3.152
13099,3.364
13100,1.435
13101,4.5
13102,5.00001
13103,2.531
13104,3.407
13105,1.857
13106,5.00001
13107,2.342
13108,0.675
13109,1.662
13110,1.563
13111,3.321
13112,4.051
13113,1.611
13114,1.674
13115,1.918
13116,1.5
13117,1.625
13118,1.542
13119,1.33
13120,5.00001
13121,1.96
13122,1.75
13123,0.55
13124,1.5
13125,3.875
13126,0.723
13127,1.465
13128,2.037
13129,2.781
13130,1.196
13131,1.887
13132,2.345
13133,0.67
13134,0.833
13135,2.211
13136,1.617
13137,5.00001
13138,1.031
13139,5.00001
13140,1.607
13141,3.533
13142,1.381
13143,4.056
13144,3.875
13145,1.75
13146,1.403
13147,2.021
13148,3.481
13149,1.671
13150,0.758
13151,0.678
13152,2.82
13153,1.596
13154,1.844
13155,0.842
13156,1.641
13157,1.748
13158,1.915
13159,2.043
13160,0.926
13161,2.479
13162,2.962
13163,3.929
13164,2.324
13165,2.175
13166,1.985
13167,2.518
13168,1.951
13169,1.651
13170,1.316
13171,0.756
13172,5.00001
13173,1.808
13174,0.883
13175,0.965
13176,1.048
13177,1.25
13178,1.458
13179,1.312
13180,1.702
13181,2.735
13182,0.704
13183,1.405
13184,1.676
13185,0.862
13186,3.8
13187,2.4
13188,1.583
13189,1.65
13190,1.135
13191,0.505
13192,5.00001
13193,0.469
13194,1.313
13195,1.15
13196,2.866
13197,1.57
13198,2.583
13199,1.659
13200,0.826
13201,0.941
13202,5.00001
13203,1.118
13204,1.375
13205,1.372
13206,1.678
13207,2.695
13208,1.194
13209,1.224
13210,2.394
13211,5.00001
13212,1.984
13213,4.305
13214,1.151
13215,1.704
13216,0.949
13217,1.375
13218,5.00001
13219,1.003
13220,5.00001
13221,2.625
13222,2.554
13223,2.676
13224,5.00001
13225,1.36
13226,3.549
13227,1.337
13228,1.096
13229,1.851
13230,2.905
13231,2.878
13232,0.661
13233,1.603
13234,1.591
13235,2.237
13236,1.922
13237,0.525
13238,1.573
13239,1.621
13240,2.039
13241,0.35
13242,1.938
13243,1.111
13244,1.361
13245,5.00001
13246,0.75
13247,1.841
13248,0.981
13249,2.21
13250,2.257
13251,2.798
13252,2.032
13253,0.73
13254,2.452
13255,1.375
13256,5.00001
13257,2.304
13258,4.956
13259,1.875
13260,1.567
13261,0.978
13262,2.415
13263,1.79
13264,1.107
13265,1.183
13266,1.863
13267,1.332
13268,2.321
13269,1.848
13270,3.727
13271,1.838
13272,2.375
13273,1.594
13274,2.71
13275,1.083
13276,2.776
13277,1.834
13278,1.714
13279,1.125
13280,3.344
13281,1.306
13282,2.099
13283,3.185
13284,1.113
13285,1.739
13286,5.00001
13287,2.38
13288,1.598
13289,5.00001
13290,1.985
13291,0.576
13292,1.448
13293,4.025
13294,0.559
13295,1.86
13296,2.761
13297,4.743
13298,1.813
13299,2.722
13300,1.048
13301,1.132
13302,1.186
13303,1.788
13304,1.28
13305,2.008
13306,1.475
13307,4.427
13308,3.404
13309,0.689
13310,1.548
13311,1.516
13312,1.17
13313,1.713
13314,0.681
13315,1.954
13316,1.357
13317,1.281
13318,2.073
13319,1.542
13320,1.18
13321,0.813
13322,1.741
13323,4.333
13324,3.817
13325,1.625
13326,3.927
13327,1.375
13328,1.333
13329,3.735
13330,0.875
13331,1.432
13332,1.094
13333,2.154
13334,2.109
13335,1.952
13336,5.00001
13337,2.002
13338,1.357
13339,2.659
13340,3.5
13341,5.00001
13342,4.563
13343,2.285
13344,1.871
13345,1.887
13346,1.727
13347,2.25
13348,1.375
13349,2.947
13350,0.718
13351,1.402
13352,1.078
13353,2.5
13354,1.375
13355,1.596
13356,0.659
13357,3.02
13358,1.658
13359,1.875
13360,1.053
13361,1.903
13362,1.597
13363,1.854
13364,0.695
13365,2.627
13366,0.8
13367,1.851
13368,1.759
13369,1.527
13370,1.738
13371,2.298
13372,3.25
13373,5.00001
13374,5.00001
13375,2.467
13376,2.114
13377,1.878
13378,2.479
13379,1.625
13380,1.673
13381,4.554
13382,1.173
13383,2.709
13384,1.537
13385,1.798
13386,2.741
13387,0.531
13388,1.821
13389,2.894
13390,1.989
13391,0.98
13392,0.771
13393,2.425
13394,4.676
13395,2.063
13396,0.552
13397,3.825
13398,1.013
13399,0.913
13400,1.829
13401,0.953
13402,1.563
13403,1.909
13404,0.492
13405,0.726
13406,5.00001
13407,1.0
13408,1.343
13409,3.312
13410,3.519
13411,0.65
13412,1.212
13413,3.913
13414,1.125
13415,0.541
13416,1.603
13417,1.89
13418,1.309
13419,5.00001
13420,4.125
13421,3.328
13422,1.136
13423,5.00001
13424,2.061
13425,0.516
13426,2.239
13427,1.408
13428,1.16
13429,2.819
13430,5.00001
13431,2.3
13432,1.846
13433,1.813
13434,2.647
13435,2.146
13436,1.437
13437,1.463
13438,1.33
13439,2.52
13440,1.023
13441,1.175
13442,2.742
13443,2.171
13444,2.145
13445,1.458
13446,3.477
13447,0.762
13448,1.159
13449,1.798
13450,5.00001
13451,1.81
13452,0.896
13453,2.544
13454,3.355
13455,2.882
13456,3.017
13457,5.00001
13458,2.208
13459,0.701
13460,0.753
13461,2.943
13462,1.189
13463,3.905
13464,1.609
13465,4.35
13466,2.568
13467,0.874
13468,1.401
13469,3.622
13470,1.275
13471,1.643
13472,1.577
13473,3.614
13474,1.083
13475,1.765
13476,1.609
13477,2.531
13478,3.511
13479,2.365
13480,3.456
13481,1.271
13482,0.89
13483,0.697
13484,2.039
13485,2.438
13486,1.86
13487,1.714
13488,1.681
13489,1.437
13490,2.896
13491,1.382
13492,3.674
13493,2.875
13494,0.981
13495,1.65
13496,1.404
13497,0.616
13498,4.33
13499,2.476
13500,0.995
13501,1.707
13502,1.567
13503,1.468
13504,0.494
13505,1.267
13506,1.307
13507,2.798
13508,1.188
13509,2.07
13510,1.571
13511,0.939
13512,0.571
13513,2.337
13514,5.00001
13515,1.096
13516,0.817
13517,3.655
13518,2.184
13519,1.368
13520,1.598
13521,1.143
13522,5.00001
13523,1.703
13524,0.851
13525,1.33
13526,1.843
13527,0.711
13528,1.625
13529,2.181
13530,1.406
13531,3.267
13532,2.641
13533,1.469
13534,0.435
13535,2.373
13536,1.619
13537,0.875
13538,0.758
13539,0.702
13540,2.323
13541,0.675
13542,2.65
13543,2.688
13544,2.365
13545,1.157
13546,1.288
13547,2.5
13548,2.166
13549,3.37
13550,3.919
13551,1.589
13552,1.125
13553,1.921
13554,1.591
13555,1.9
13556,2.921
13557,3.344
13558,1.55
13559,2.48
13560,1.888
13561,1.358
13562,1.43
13563,0.488
13564,2.613
13565,2.77
13566,1.756
13567,2.447
13568,1.757
13569,2.882
13570,1.856
13571,0.948
13572,0.866
13573,1.45
13574,2.485
13575,1.764
13576,2.469
13577,2.116
13578,1.714
13579,0.974
13580,0.637
13581,1.357
13582,1.535
13583,4.5
13584,1.609
13585,1.98
13586,0.691
13587,0.8
13588,1.635
13589,1.95
13590,2.4
13591,2.672
13592,1.292
13593,0.551
13594,1.127
13595,0.886
13596,1.246
13597,1.0
13598,0.62
13599,5.00001
13600,1.481
13601,2.724
13602,2.427
13603,1.313
13604,0.14999
13605,3.982
13606,3.609
13607,2.148
13608,3.495
13609,1.063
13610,1.849
13611,2.178
13612,0.861
13613,1.362
13614,2.197
13615,0.871
13616,4.769
13617,3.942
13618,1.587
13619,1.889
13620,0.913
13621,3.375
13622,1.022
13623,3.782
13624,0.604
13625,2.139
13626,3.422
13627,0.828
13628,1.355
13629,2.157
13630,3.154
13631,5.00001
13632,1.597
13633,1.382
13634,0.332
13635,0.707
13636,2.271
13637,1.475
13638,1.595
13639,3.111
13640,0.948
13641,2.063
13642,1.971
13643,2.941
13644,1.443
13645,0.5
13646,2.343
13647,1.669
13648,5.00001
13649,1.417
13650,2.463
13651,1.672
13652,2.174
13653,2.835
13654,1.53
13655,2.353
13656,1.907
13657,2.031
13658,1.292
13659,0.759
13660,1.516
13661,0.915
13662,3.743
13663,1.291
13664,5.00001
13665,1.43
13666,2.1
13667,1.141
13668,1.917
13669,4.699
13670,3.068
13671,1.835
13672,1.026
13673,1.844
13674,1.289
13675,1.817
13676,2.004
13677,2.178
13678,2.188
13679,2.528
13680,1.235
13681,0.983
13682,2.396
13683,2.225
13684,1.43
13685,3.407
13686,3.58
13687,1.908
13688,3.523
13689,0.971
13690,1.143
13691,1.455
13692,1.158
13693,0.798
13694,0.4
13695,2.534
13696,1.273
13697,3.938
13698,1.592
13699,5.00001
13700,1.793
13701,2.741
13702,1.639
13703,1.938
13704,5.00001
13705,0.879
13706,1.433
13707,4.025
13708,0.669
13709,1.546
13710,4.308
13711,0.493
13712,0.708
13713,3.213
13714,2.314
13715,0.841
13716,1.525
13717,2.967
13718,2.866
13719,2.383
13720,0.991
13721,1.831
13722,2.461
13723,2.056
13724,1.519
13725,1.984
13726,2.432
13727,2.672
13728,2.207
13729,1.775
13730,1.279
13731,1.903
13732,1.375
13733,1.625
13734,1.868
13735,1.617
13736,2.403
13737,1.62
13738,1.597
13739,1.853
13740,1.474
13741,0.679
13742,1.543
13743,3.5
13744,1.565
13745,0.675
13746,2.109
13747,1.588
13748,1.375
13749,1.568
13750,2.309
13751,2.225
13752,2.782
13753,2.405
13754,4.384
13755,0.578
13756,3.24
13757,1.857
13758,3.192
13759,2.607
13760,0.477
13761,1.83
13762,0.379
13763,1.221
13764,1.178
13765,1.64
13766,1.691
13767,0.989
13768,1.25
13769,3.446
13770,1.018
13771,1.125
13772,1.875
13773,0.669
13774,2.177
13775,0.681
13776,2.115
13777,2.833
13778,1.625
13779,2.222
13780,2.356
13781,2.364
13782,1.348
13783,1.605
13784,1.845
13785,0.592
13786,1.0
13787,1.622
13788,1.67
13789,2.53
13790,0.538
13791,2.167
13792,2.865
13793,1.07
13794,1.229
13795,0.995
13796,2.125
13797,2.611
13798,3.404
13799,3.67
13800,1.192
13801,3.152
13802,3.259
13803,2.083
13804,0.925
13805,2.361
13806,1.669
13807,3.65
13808,2.897
13809,1.617
13810,3.056
13811,1.741
13812,2.373
13813,3.468
13814,0.613
13815,2.367
13816,1.713
13817,0.907
13818,1.1
13819,2.262
13820,1.742
13821,3.313
13822,0.485
13823,1.141
13824,2.581
13825,3.467
13826,0.891
13827,3.409
13828,1.75
13829,2.091
13830,4.222
13831,1.554
13832,2.75
13833,0.74
13834,1.977
13835,0.771
13836,1.656
13837,2.706
13838,0.964
13839,3.667
13840,0.75
13841,0.951
13842,1.136
13843,1.366
13844,3.2
13845,0.934
13846,2.441
13847,2.302
13848,0.658
13849,2.927
13850,1.909
13851,0.598
13852,1.729
13853,0.709
13854,1.918
13855,2.225
13856,2.73
13857,5.00001
13858,2.089
13859,1.375
13860,0.905
13861,1.661
13862,1.681
13863,3.105
13864,1.188
13865,1.482
13866,4.037
13867,1.857
13868,1.919
13869,1.563
13870,1.97
13871,2.003
13872,0.792
13873,3.607
13874,0.794
13875,0.587
13876,0.668
13877,0.375
13878,0.52
13879,3.329
13880,1.135
13881,0.854
13882,0.425
13883,4.171
13884,1.576
13885,0.578
13886,0.879
13887,2.177
13888,5.00001
13889,1.681
13890,2.444
13891,0.888
13892,1.705
13893,0.599
13894,2.732
13895,3.267
13896,1.148
13897,2.866
13898,1.417
13899,1.067
13900,1.766
13901,0.988
13902,0.684
13903,2.083
13904,2.081
13905,1.996
13906,1.212
13907,2.955
13908,3.191
13909,2.389
13910,2.89
13911,2.576
13912,5.00001
13913,1.711
13914,2.726
13915,1.594
13916,1.37
13917,2.022
13918,1.8
13919,3.038
13920,1.167
13921,2.16
13922,0.719
13923,2.511
13924,1.103
13925,1.525
13926,3.197
13927,2.7
13928,2.458
13929,0.964
13930,1.758
13931,3.644
13932,0.679
13933,1.96
13934,4.538
13935,3.536
13936,1.141
13937,2.737
13938,2.156
13939,5.00001
13940,2.063
13941,1.514
13942,5.00001
13943,3.713
13944,4.433
13945,2.504
13946,2.757
13947,3.354
13948,1.865
13949,1.608
13950,1.038
13951,1.538
13952,2.006
13953,2.219
13954,4.325
13955,2.304
13956,0.691
13957,1.479
13958,3.302
13959,0.804
13960,2.898
13961,1.428
13962,0.702
13963,1.76
13964,1.847
13965,2.408
13966,0.475
13967,2.029
13968,2.485
13969,4.176
13970,1.246
13971,0.819
13972,2.996
13973,3.312
13974,1.058
13975,2.68
13976,1.924
13977,2.596
13978,1.164
13979,0.888
13980,2.623
13981,3.461
13982,3.336
13983,0.669
13984,1.388
13985,1.702
13986,1.646
13987,0.69
13988,2.215
13989,2.184
13990,2.193
13991,2.996
13992,1.312
13993,2.775
13994,1.396
13995,1.099
13996,2.101
13997,0.67
13998,1.556
13999,1.167
14000,0.558
14001,3.66
14002,0.945
14003,3.5
14004,0.481
14005,0.775
14006,2.871
14007,0.73
14008,3.289
14009,0.994
14010,0.51
14011,0.692
14012,1.375
14013,0.816
14014,1.36
14015,3.553
14016,1.625
14017,0.972
14018,1.35
14019,2.294
14020,1.209
14021,5.00001
14022,1.797
14023,4.565
14024,1.667
14025,1.32
14026,5.00001
14027,1.984
14028,0.932
14029,1.54
14030,3.75
14031,2.491
14032,2.589
14033,2.254
14034,2.813
14035,1.796
14036,2.698
14037,3.935
14038,3.5
14039,0.72
14040,1.563
14041,3.437
14042,2.799
14043,1.792
14044,2.188
14045,2.282
14046,0.982
14047,1.98
14048,2.25
14049,2.75
14050,0.782
14051,2.598
14052,1.918
14053,0.608
14054,2.125
14055,1.073
14056,1.873
14057,3.705
14058,5.00001
14059,1.651
14060,1.511
14061,5.00001
14062,3.9
14063,3.3
14064,1.491
14065,1.18
14066,0.953
14067,2.484
14068,0.875
14069,1.46
14070,1.079
14071,1.7
14072,1.806
14073,1.4
14074,1.538
14075,1.585
14076,2.208
14077,2.305
14078,1.352
14079,2.875
14080,0.561
14081,0.883
14082,4.481
14083,0.41
14084,1.093
14085,1.707
14086,1.941
14087,2.349
14088,1.442
14089,2.915
14090,1.631
14091,1.706
14092,0.85
14093,2.5
14094,1.516
14095,2.542
14096,1.904
14097,0.804
14098,0.608
14099,0.632
14100,3.25
14101,1.381
14102,2.399
14103,2.452
14104,5.00001
14105,1.042
14106,1.375
14107,1.81
14108,1.26
14109,1.594
14110,1.431
14111,1.125
14112,5.00001
14113,1.911
14114,1.25
14115,0.725
14116,0.828
14117,0.806
14118,3.439
14119,3.148
14120,1.938
14121,2.191
14122,1.125
14123,2.138
14124,1.454
14125,1.631
14126,3.298
14127,0.946
14128,1.041
14129,1.648
14130,1.32
14131,1.695
14132,1.528
14133,0.887
14134,4.414
14135,1.75
14136,3.484
14137,1.441
14138,1.517
14139,5.00001
14140,2.907
14141,3.846
14142,0.55
14143,1.934
14144,2.631
14145,4.333
14146,4.21
14147,1.867
14148,1.408
14149,2.209
14150,1.65
14151,0.964
14152,4.302
14153,2.563
14154,1.357
14155,3.561
14156,1.939
14157,2.873
14158,3.704
14159,0.761
14160,1.025
14161,1.724
14162,1.603
14163,1.16
14164,1.352
14165,2.0
14166,2.179
14167,4.309
14168,5.00001
14169,1.923
14170,1.183
14171,0.708
14172,1.5
14173,1.648
14174,0.534
14175,1.488
14176,1.843
14177,0.676
14178,5.00001
14179,3.5
14180,1.809
14181,1.341
14182,2.394
14183,1.838
14184,0.746
14185,2.042
14186,1.144
14187,1.621
14188,2.538
14189,0.646
14190,3.444
14191,1.69
14192,2.0
14193,1.134
14194,2.063
14195,2.148
14196,2.024
14197,5.00001
14198,1.482
14199,0.923
14200,2.479
14201,1.446
14202,1.37
14203,3.766
14204,4.483
14205,1.938
14206,2.421
14207,2.021
14208,1.646
14209,2.513
14210,1.079
14211,2.26
14212,2.1
14213,1.729
14214,2.365
14215,2.882
14216,1.929
14217,1.126
14218,0.963
14219,4.833
14220,1.375
14221,1.086
14222,1.841
14223,4.586
14224,5.00001
14225,1.09
14226,1.898
14227,1.581
14228,0.438
14229,1.996
14230,4.255
14231,2.667
14232,2.08
14233,4.747
14234,1.924
14235,2.375
14236,1.417
14237,3.463
14238,2.012
14239,3.872
14240,4.127
14241,2.087
14242,2.379
14243,3.5
14244,0.606
14245,1.272
14246,3.284
14247,1.091
14248,1.506
14249,1.868
14250,2.75
14251,1.266
14252,2.219
14253,1.259
14254,0.58
14255,1.052
14256,2.348
14257,0.575
14258,3.579
14259,2.671
14260,4.559
14261,1.354
14262,3.0
14263,2.673
14264,2.419
14265,2.166
14266,2.26
14267,0.686
14268,1.862
14269,1.908
14270,1.708
14271,1.979
14272,1.884
14273,1.524
14274,2.383
14275,1.45
14276,1.475
14277,1.744
14278,4.01
14279,0.674
14280,2.574
14281,0.865
14282,2.25
14283,0.868
14284,0.867
14285,1.782
14286,1.341
14287,3.229
14288,1.373
14289,0.908
14290,0.909
14291,2.217
14292,0.494
14293,5.00001
14294,3.183
14295,1.391
14296,2.183
14297,3.621
14298,1.353
14299,3.25
14300,1.875
14301,1.63
14302,1.234
14303,0.879
14304,1.2
14305,1.975
14306,0.444
14307,0.913
14308,3.544
14309,5.00001
14310,2.097
14311,1.091
14312,5.00001
14313,1.199
14314,1.5
14315,1.74
14316,1.546
14317,1.381
14318,3.45
14319,4.414
14320,3.441
14321,1.58
14322,5.00001
14323,1.417
14324,1.617
14325,2.75
14326,5.00001
14327,0.976
14328,2.462
14329,1.948
14330,1.741
14331,0.656
14332,0.906
14333,1.901
14334,0.98
14335,0.708
14336,1.313
14337,0.933
14338,2.615
14339,2.769
14340,3.212
14341,1.649
14342,2.697
14343,1.612
14344,1.759
14345,1.322
14346,5.00001
14347,0.846
14348,5.00001
14349,3.669
14350,1.814
14351,0.688
14352,0.551
14353,0.993
14354,3.75
14355,1.783
14356,0.797
14357,0.541
14358,2.54
14359,2.673
14360,2.909
14361,1.375
14362,0.993
14363,0.656
14364,0.869
14365,1.788
14366,2.371
14367,2.061
14368,0.831
14369,2.099
14370,1.379
14371,1.608
14372,0.979
14373,1.227
14374,5.00001
14375,1.537
14376,1.42
14377,1.592
14378,2.162
14379,1.614
14380,1.315
14381,1.1
14382,0.771
14383,2.224
14384,2.279
14385,1.981
14386,1.931
14387,0.875
14388,4.507
14389,1.514
14390,1.205
14391,1.059
14392,3.504
14393,2.375
14394,4.318
14395,2.542
14396,0.521
14397,1.957
14398,1.406
14399,1.375
14400,1.073
14401,0.718
14402,2.544
14403,0.813
14404,5.00001
14405,1.917
14406,2.763
14407,2.841
14408,0.759
14409,1.5
14410,2.799
14411,2.795
14412,2.43
14413,1.92
14414,1.469
14415,1.735
14416,1.725
14417,0.875
14418,3.969
14419,3.194
14420,2.168
14421,4.72
14422,2.465
14423,2.856
14424,2.01
14425,4.694
14426,2.023
14427,2.156
14428,1.75
14429,2.225
14430,1.663
14431,1.344
14432,2.099
14433,1.188
14434,0.938
14435,2.38
14436,1.228
14437,1.223
14438,3.1
14439,1.905
14440,3.461
14441,0.705
14442,5.00001
14443,1.154
14444,0.906
14445,1.464
14446,1.188
14447,1.858
14448,2.242
14449,0.935
14450,1.304
14451,1.578
14452,5.00001
14453,3.66
14454,2.75
14455,0.932
14456,0.646
14457,0.769
14458,3.181
14459,1.403
14460,1.375
14461,1.737
14462,1.114
14463,1.855
14464,2.917
14465,5.00001
14466,1.547
14467,1.44
14468,0.931
14469,0.995
14470,2.669
14471,1.538
14472,2.551
14473,1.125
14474,0.928
14475,1.375
14476,2.841
14477,1.855
14478,3.647
14479,4.885
14480,2.142
14481,5.00001
14482,1.766
14483,1.798
14484,5.00001
14485,1.797
14486,3.324
14487,1.887
14488,2.322
14489,0.906
14490,1.225
14491,2.277
14492,3.699
14493,3.61
14494,2.141
14495,1.626
14496,1.648
14497,2.081
14498,4.467
14499,1.399
14500,1.781
14501,1.583
14502,3.796
14503,3.139
14504,1.809
14505,0.968
14506,1.444
14507,0.611
14508,1.471
14509,0.889
14510,2.026
14511,0.608
14512,2.625
14513,5.00001
14514,2.116
14515,0.755
14516,1.694
14517,2.507
14518,1.231
14519,1.275
14520,2.547
14521,2.045
14522,1.118
14523,1.369
14524,0.639
14525,1.12
14526,3.125
14527,2.356
14528,1.47
14529,1.604
14530,3.042
14531,1.883
14532,1.271
14533,1.488
14534,0.783
14535,1.129
14536,0.895
14537,2.021
14538,1.686
14539,2.067
14540,0.552
14541,5.00001
14542,0.814
14543,1.332
14544,2.422
14545,1.257
14546,1.917
14547,5.00001
14548,1.397
14549,0.694
14550,5.00001
14551,2.875
14552,1.398
14553,2.708
14554,1.813
14555,1.065
14556,1.582
14557,0.557
14558,1.402
14559,2.374
14560,0.808
14561,2.46
14562,2.177
14563,0.635
14564,0.788
14565,2.653
14566,1.95
14567,1.767
14568,2.552
14569,3.684
14570,2.614
14571,0.782
14572,1.107
14573,2.688
14574,2.154
14575,1.701
14576,4.352
14577,1.875
14578,3.529
14579,0.92
14580,1.555
14581,0.704
14582,2.239
14583,4.178
14584,1.064
14585,2.225
14586,1.3
14587,0.911
14588,1.692
14589,1.642
14590,1.655
14591,1.75
14592,2.688
14593,3.459
14594,0.594
14595,5.00001
14596,1.625
14597,1.355
14598,1.031
14599,2.5
14600,1.796
14601,2.714
14602,0.513
14603,1.837
14604,2.121
14605,2.154
14606,1.696
14607,0.487
14608,2.858
14609,5.00001
14610,1.625
14611,1.13
14612,1.613
14613,4.541
14614,2.621
14615,2.016
14616,4.004
14617,1.838
14618,2.122
14619,1.625
14620,0.586
14621,0.55
14622,2.474
14623,3.408
14624,2.0
14625,1.857
14626,0.73
14627,1.125
14628,1.862
14629,1.674
14630,1.821
14631,1.188
14632,1.211
14633,1.763
14634,2.731
14635,0.572
14636,0.65
14637,2.402
14638,1.125
14639,3.0
14640,0.729
14641,1.329
14642,1.841
14643,2.182
14644,2.274
14645,1.41
14646,1.851
14647,1.152
14648,1.841
14649,1.365
